TARGET,sk_id_curr,SK_ID_CURR,Total_CB,Credit_Closed,Credit_active,Credit_Sold,Credit_BadDebt,How_Many_Currency,Total_Credit_Prolong,CreditType_ConsumerCredit,CreditType_CreditCard,CreditType_Mortgage,CreditType_CarLoan,CreditType_Microloan,CreditType_WorkingCapitalReplenishment,CreditType_BusinessDevelopment,CreditType_RealEstateLoan,CreditType_Other,CreditType_CashLoan,CreditType_PurchaseOfEquipment,CreditType_MobileOperatorLoan,CreditType_InterbankCredit,CreditType_PurchaseOfShares
1,103380,103380,19,16,3,0,0,1,0,18,1,0,0,0,0,0,0,0,0,0,0,0,0
1,103381,103381,8,3,5,0,0,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
0,103382,103382,13,8,5,0,0,1,0,4,4,0,0,5,0,0,0,0,0,0,0,0,0
0,103383,103383,11,7,4,0,0,1,0,8,3,0,0,0,0,0,0,0,0,0,0,0,0
1,103384,103384,4,4,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0
1,103385,103385,7,2,5,0,0,1,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0
0,103386,103386,6,4,2,0,0,1,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0
0,103387,103387,8,6,2,0,0,1,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0
0,103388,103388,5,4,1,0,0,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0
1,103389,103389,3,1,2,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
1,103390,103390,3,2,1,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
0,103391,103391,4,4,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
0,103392,103392,2,1,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
0,103393,103393,6,4,2,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
0,103395,103395,16,13,3,0,0,1,0,14,2,0,0,0,0,0,0,0,0,0,0,0,0
0,103396,103396,13,9,4,0,0,1,0,10,3,0,0,0,0,0,0,0,0,0,0,0,0
0,103399,103399,3,3,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0
0,103400,103400,8,4,4,0,0,1,2,4,4,0,0,0,0,0,0,0,0,0,0,0,0
0,103402,103402,14,13,1,0,0,1,0,13,1,0,0,0,0,0,0,0,0,0,0,0,0
1,103405,103405,4,2,2,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0
0,103406,103406,12,5,7,0,0,1,0,2,8,0,2,0,0,0,0,0,0,0,0,0,0
1,103407,103407,3,2,1,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
0,103409,103409,18,14,4,0,0,1,1,8,10,0,0,0,0,0,0,0,0,0,0,0,0
0,103411,103411,9,4,5,0,0,1,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0
0,103412,103412,7,4,3,0,0,1,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0
0,103414,103414,7,2,5,0,0,1,1,4,3,0,0,0,0,0,0,0,0,0,0,0,0
0,103415,103415,2,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,103416,103416,3,0,3,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0
0,103417,103417,2,2,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,103419,103419,5,3,2,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
0,103421,103421,3,3,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
1,103422,103422,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,103424,103424,2,0,2,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,103425,103425,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,103426,103426,6,4,2,0,0,1,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0
0,103429,103429,14,9,5,0,0,1,0,13,1,0,0,0,0,0,0,0,0,0,0,0,0
0,103430,103430,6,5,1,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
0,103431,103431,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,103434,103434,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,103435,103435,2,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,103437,103437,8,2,6,0,0,1,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0
1,103438,103438,8,4,4,0,0,1,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0
1,103439,103439,8,2,6,0,0,1,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0
0,103441,103441,2,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
0,103442,103442,3,1,2,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
0,103443,103443,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,103444,103444,8,4,3,1,0,1,0,6,1,0,1,0,0,0,0,0,0,0,0,0,0
0,103445,103445,4,1,3,0,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0
0,103446,103446,10,5,4,1,0,1,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0
0,103447,103447,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,103449,103449,2,1,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
0,103450,103450,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,103451,103451,5,5,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
0,103452,103452,2,0,2,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,103455,103455,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,103456,103456,8,4,4,0,0,1,1,5,3,0,0,0,0,0,0,0,0,0,0,0,0
0,103457,103457,3,2,1,0,0,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0
1,103458,103458,6,4,2,0,0,1,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0
0,103463,103463,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,103464,103464,8,5,3,0,0,1,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0
0,103465,103465,3,3,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
0,103466,103466,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,103467,103467,14,8,6,0,0,1,0,11,3,0,0,0,0,0,0,0,0,0,0,0,0
0,103468,103468,3,1,2,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
0,103469,103469,3,1,2,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0
0,103470,103470,2,0,2,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,103471,103471,7,3,4,0,0,1,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0
0,103472,103472,10,6,4,0,0,1,0,7,3,0,0,0,0,0,0,0,0,0,0,0,0
0,103476,103476,16,11,5,0,0,1,0,11,3,0,2,0,0,0,0,0,0,0,0,0,0
1,103477,103477,4,0,4,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0
0,103479,103479,9,8,1,0,0,1,0,7,1,0,0,1,0,0,0,0,0,0,0,0,0
0,103481,103481,3,1,2,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
0,103482,103482,10,8,2,0,0,1,0,8,1,0,1,0,0,0,0,0,0,0,0,0,0
0,103483,103483,4,3,1,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
0,103485,103485,2,1,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1,103486,103486,3,1,2,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
0,103487,103487,2,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,103488,103488,11,6,5,0,0,1,0,6,5,0,0,0,0,0,0,0,0,0,0,0,0
0,103489,103489,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,103491,103491,7,6,1,0,0,1,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0
0,103492,103492,7,4,2,1,0,1,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0
0,103493,103493,3,2,1,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
0,103495,103495,7,5,2,0,0,1,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0
0,103497,103497,6,4,2,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0
0,103498,103498,5,4,1,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
0,103499,103499,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,103500,103500,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,103501,103501,2,0,2,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
0,103502,103502,9,5,4,0,0,1,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0
0,103505,103505,9,8,1,0,0,1,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0
0,103506,103506,2,0,2,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,103508,103508,8,6,2,0,0,1,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0
0,103509,103509,2,0,2,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,103510,103510,2,2,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,103512,103512,5,3,1,1,0,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0
0,103514,103514,17,14,3,0,0,1,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0
0,103517,103517,7,2,5,0,0,1,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0
1,103518,103518,5,3,2,0,0,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0
0,103519,103519,8,6,2,0,0,1,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0
0,103521,103521,5,4,1,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
0,103522,103522,5,2,3,0,0,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0
0,103523,103523,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,103524,103524,15,11,4,0,0,1,0,13,2,0,0,0,0,0,0,0,0,0,0,0,0
0,103526,103526,5,4,1,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
0,103527,103527,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,103528,103528,5,1,4,0,0,1,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0
0,103529,103529,5,4,1,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
0,103530,103530,2,0,2,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1,103531,103531,3,1,2,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
0,103532,103532,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,103533,103533,3,0,3,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0
0,103534,103534,6,3,3,0,0,1,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0
0,103535,103535,3,1,2,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
0,103536,103536,8,7,1,0,0,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
0,103537,103537,2,2,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,103539,103539,3,3,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
0,103540,103540,4,2,2,0,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0
0,103542,103542,3,2,1,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0
1,103543,103543,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,103545,103545,6,6,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0
0,103546,103546,5,2,2,1,0,1,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0
0,103547,103547,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,103548,103548,3,1,2,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
0,103549,103549,23,18,5,0,0,1,0,16,6,0,1,0,0,0,0,0,0,0,0,0,0
0,103551,103551,7,3,4,0,0,1,0,2,4,0,1,0,0,0,0,0,0,0,0,0,0
0,103553,103553,5,3,2,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
0,103554,103554,6,4,2,0,0,1,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0
1,103555,103555,2,0,2,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,103556,103556,3,2,1,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0
0,103557,103557,4,3,1,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0
0,103560,103560,5,2,3,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
1,103563,103563,2,0,2,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,103568,103568,3,2,0,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
0,103569,103569,9,4,5,0,0,1,0,6,1,0,0,1,0,1,0,0,0,0,0,0,0
0,103571,103571,4,3,1,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
0,103573,103573,7,4,3,0,0,1,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0
0,103576,103576,2,2,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
0,103579,103579,13,11,2,0,0,1,0,9,4,0,0,0,0,0,0,0,0,0,0,0,0
0,103580,103580,2,2,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,103582,103582,6,3,3,0,0,1,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0
0,103583,103583,4,4,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0
0,103584,103584,5,2,3,0,0,1,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0
0,103585,103585,4,4,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
0,103586,103586,4,0,4,0,0,1,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0
0,103587,103587,3,1,2,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
0,103588,103588,10,6,4,0,0,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
0,103589,103589,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,103590,103590,6,6,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
0,103592,103592,5,3,2,0,0,1,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0
1,103593,103593,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,103595,103595,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,103596,103596,8,3,5,0,0,1,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0
0,103597,103597,4,3,1,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0
0,103598,103598,7,4,3,0,0,1,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0
0,103599,103599,12,7,5,0,0,1,0,9,3,0,0,0,0,0,0,0,0,0,0,0,0
0,103600,103600,16,10,6,0,0,1,0,12,4,0,0,0,0,0,0,0,0,0,0,0,0
0,103602,103602,5,3,2,0,0,1,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0
0,103603,103603,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,103604,103604,7,5,2,0,0,1,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0
0,103605,103605,8,4,4,0,0,1,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0
0,103606,103606,4,2,2,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0
0,103608,103608,3,0,3,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
0,103610,103610,6,3,3,0,0,1,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0
0,103611,103611,3,1,2,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
0,103612,103612,5,1,4,0,0,1,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0
0,103616,103616,12,4,8,0,0,1,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0
0,103617,103617,5,1,4,0,0,2,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0
0,103618,103618,9,7,2,0,0,1,0,2,2,0,0,5,0,0,0,0,0,0,0,0,0
0,103619,103619,7,5,2,0,0,1,1,4,3,0,0,0,0,0,0,0,0,0,0,0,0
0,103620,103620,5,2,3,0,0,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0
0,103621,103621,3,2,1,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
0,103623,103623,4,1,3,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0
0,103626,103626,2,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,103627,103627,5,4,1,0,0,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0
0,103630,103630,4,1,3,0,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0
0,103631,103631,3,2,1,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0
0,103632,103632,13,8,5,0,0,1,0,10,3,0,0,0,0,0,0,0,0,0,0,0,0
0,103633,103633,13,7,6,0,0,1,0,11,2,0,0,0,0,0,0,0,0,0,0,0,0
0,103634,103634,3,2,1,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
1,103635,103635,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,103636,103636,6,5,1,0,0,1,0,4,0,1,1,0,0,0,0,0,0,0,0,0,0
0,103637,103637,3,1,2,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0
1,103638,103638,5,4,1,0,0,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0
0,103639,103639,13,10,3,0,0,1,1,10,3,0,0,0,0,0,0,0,0,0,0,0,0
0,103640,103640,2,1,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
0,103641,103641,3,2,1,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
0,103642,103642,4,3,1,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
0,103643,103643,9,7,2,0,0,1,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0
0,103644,103644,4,3,1,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0
0,103645,103645,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,103646,103646,3,1,2,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0
0,103650,103650,10,7,3,0,0,1,0,7,1,2,0,0,0,0,0,0,0,0,0,0,0
0,103652,103652,3,1,2,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
0,103653,103653,7,7,0,0,0,1,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0
0,103654,103654,4,3,1,0,0,1,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0
0,103655,103655,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,103656,103656,3,1,2,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
0,103657,103657,9,5,4,0,0,1,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0
0,103659,103659,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,103660,103660,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,103661,103661,2,0,2,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
0,103662,103662,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,103663,103663,2,1,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
0,103664,103664,4,4,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
0,103665,103665,8,4,4,0,0,1,0,2,4,0,2,0,0,0,0,0,0,0,0,0,0
0,103666,103666,6,3,3,0,0,1,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0
0,103670,103670,5,4,1,0,0,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0
0,103671,103671,4,2,2,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0
0,103672,103672,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,103673,103673,2,2,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0,103674,103674,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,103677,103677,9,6,3,0,0,1,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0
0,103678,103678,17,11,6,0,0,1,0,15,2,0,0,0,0,0,0,0,0,0,0,0,0
0,103679,103679,13,7,6,0,0,1,0,8,5,0,0,0,0,0,0,0,0,0,0,0,0
0,103684,103684,2,1,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
0,103685,103685,3,2,1,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
0,103686,103686,3,0,3,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0
0,103687,103687,7,5,2,0,0,1,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0
0,103688,103688,2,2,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
0,103690,103690,3,3,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
0,103691,103691,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,103693,103693,4,1,3,0,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0
0,103694,103694,2,0,2,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,103697,103697,7,5,2,0,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
1,103698,103698,12,7,5,0,0,1,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0
0,103699,103699,4,1,3,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0
0,103700,103700,2,1,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
0,103701,103701,4,2,2,0,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0
1,103702,103702,3,0,3,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
0,103703,103703,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,103704,103704,2,2,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
0,103707,103707,10,6,3,1,0,1,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0
0,103708,103708,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,103709,103709,9,8,1,0,0,1,0,5,2,0,2,0,0,0,0,0,0,0,0,0,0
0,103710,103710,18,12,6,0,0,1,0,15,3,0,0,0,0,0,0,0,0,0,0,0,0
0,103711,103711,4,2,2,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0
0,103712,103712,5,3,2,0,0,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0
0,103713,103713,7,5,2,0,0,1,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0
0,103715,103715,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,103716,103716,6,6,0,0,0,1,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0
0,103717,103717,23,10,13,0,0,1,1,16,7,0,0,0,0,0,0,0,0,0,0,0,0
0,103718,103718,3,2,1,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
0,103719,103719,10,8,2,0,0,1,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0
0,103720,103720,4,3,1,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0
0,103721,103721,2,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,103722,103722,12,11,1,0,0,1,0,10,2,0,0,0,0,0,0,0,0,0,0,0,0
0,103723,103723,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,103724,103724,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,103726,103726,3,1,2,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
0,103727,103727,4,3,1,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
0,103728,103728,2,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,103730,103730,2,0,2,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
0,103731,103731,3,1,2,0,0,1,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0
0,103734,103734,10,7,3,0,0,1,0,7,3,0,0,0,0,0,0,0,0,0,0,0,0
0,103735,103735,17,10,7,0,0,1,1,12,5,0,0,0,0,0,0,0,0,0,0,0,0
0,103736,103736,7,5,2,0,0,1,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0
0,103737,103737,7,5,2,0,0,1,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0
0,103738,103738,8,6,2,0,0,1,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0
1,103739,103739,2,1,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
0,103740,103740,6,5,1,0,0,1,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0
0,103742,103742,9,6,3,0,0,1,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0
0,103743,103743,2,0,2,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,103746,103746,10,5,5,0,0,1,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0
0,103747,103747,6,4,2,0,0,1,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0
0,103748,103748,9,5,4,0,0,1,0,7,1,0,1,0,0,0,0,0,0,0,0,0,0
0,103749,103749,4,0,4,0,0,1,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0
0,103750,103750,2,2,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
0,103752,103752,8,8,0,0,0,1,0,6,1,0,1,0,0,0,0,0,0,0,0,0,0
0,103754,103754,4,4,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0
0,103755,103755,8,5,3,0,0,1,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0
0,103756,103756,4,3,1,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0
0,103757,103757,2,1,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
0,103758,103758,8,6,2,0,0,1,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0
1,103759,103759,14,8,6,0,0,1,0,10,4,0,0,0,0,0,0,0,0,0,0,0,0
